"","x","y","date","timepoint","cell.id","Population","In.project","dengue_cases","chik_cases","dengue_cases_confirmed","chik_cases_confirmed","release_zone","nb_trap_collections","aegypti_captured","wmel_aegypti_captured","wmel_pctg","year","month","temp_c_mean_idw","month_of_release","cluster"
"6366",676793.459172921,7472843.1164987,2019-05-01,113,252,2231.26672744751,TRUE,0,6,0,1,"RJ3.1",5,NA,NA,NA,2019,5,25.0057595496192,15,"Moderate Success"
"6367",676793.459172921,7472843.1164987,2019-06-01,114,252,2231.26672744751,TRUE,1,0,0,0,"RJ3.1",4,NA,NA,NA,2019,6,23.80264388194,16,"Moderate Success"
"6368",676793.459172921,7472843.1164987,2019-07-01,115,252,2231.26672744751,TRUE,1,0,0,0,"RJ3.1",5,1,0,0,2019,7,21.9989211539222,17,"Moderate Success"
"6369",676793.459172921,7472843.1164987,2019-08-01,116,252,2231.26672744751,TRUE,0,0,0,0,"RJ3.1",9,3,0,0,2019,8,21.6900357790293,18,"Moderate Success"
"6370",676793.459172921,7472843.1164987,2019-09-01,117,252,2231.26672744751,TRUE,0,0,0,0,"RJ3.1",8,30,21.6,0.766666666666667,2019,9,23.1660671144262,19,"Moderate Success"
"6371",676793.459172921,7473343.1164987,2017-08-01,92,253,5104.58974266052,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,8,21.2379097587074,NA,"Low Success"
"6372",676793.459172921,7473343.1164987,2017-09-01,93,253,5104.58974266052,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,9,24.1554652779956,NA,"Low Success"
"6373",676793.459172921,7473343.1164987,2017-10-01,94,253,5104.58974266052,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,10,25.3578092352557,NA,"Low Success"
"6374",676793.459172921,7473343.1164987,2017-11-01,95,253,5104.58974266052,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,11,25.1929734978858,NA,"Low Success"
"6375",676793.459172921,7473343.1164987,2017-12-01,96,253,5104.58974266052,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,12,26.2997709583341,NA,"Low Success"
"6376",676793.459172921,7473343.1164987,2018-01-01,97,253,5104.58974266052,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,1,27.5707928050467,NA,"Low Success"
"6377",676793.459172921,7473343.1164987,2018-02-01,98,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,2,26.5852903536205,NA,"Low Success"
"6378",676793.459172921,7473343.1164987,2018-03-01,99,253,5104.58974266052,TRUE,0,1,0,1,"RJ3.1",15,72,1,0.00909090909090909,2018,3,27.6451981356081,1,"Low Success"
"6379",676793.459172921,7473343.1164987,2018-04-01,100,253,5104.58974266052,TRUE,1,1,0,0,"RJ3.1",12,28,0,0,2018,4,25.4241823562361,2,"Low Success"
"6380",676793.459172921,7473343.1164987,2018-05-01,101,253,5104.58974266052,TRUE,1,0,0,0,"RJ3.1",11,12,0,0,2018,5,23.2747186112342,3,"Low Success"
"6381",676793.459172921,7473343.1164987,2018-06-01,102,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",9,3,0,0,2018,6,22.590429274425,4,"Low Success"
"6382",676793.459172921,7473343.1164987,2018-07-01,103,253,5104.58974266052,TRUE,1,0,0,0,"RJ3.1",0,NA,NA,NA,2018,7,22.8097225254822,5,"Low Success"
"6383",676793.459172921,7473343.1164987,2018-08-01,104,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,8,21.3813865573153,6,"Low Success"
"6384",676793.459172921,7473343.1164987,2018-09-01,105,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,9,23.4500338245539,7,"Low Success"
"6385",676793.459172921,7473343.1164987,2018-10-01,106,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",3,130,25,0.1,2018,10,24.0725856316343,8,"Low Success"
"6386",676793.459172921,7473343.1164987,2018-11-01,107,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",12,63,5.8,0.05,2018,11,25.4208343610821,9,"Low Success"
"6387",676793.459172921,7473343.1164987,2018-12-01,108,253,5104.58974266052,TRUE,1,0,0,0,"RJ3.1",9,39,9.2,0.344444444444444,2018,12,27.2412330155617,10,"Low Success"
"6388",676793.459172921,7473343.1164987,2019-01-01,109,253,5104.58974266052,TRUE,0,2,0,1,"RJ3.1",15,32,6.66666666666667,0.275,2019,1,30.0911114987953,11,"Low Success"
"6389",676793.459172921,7473343.1164987,2019-02-01,110,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",12,25,4.2,0.2,2019,2,27.811756035219,12,"Low Success"
"6390",676793.459172921,7473343.1164987,2019-03-01,111,253,5104.58974266052,TRUE,0,2,0,1,"RJ3.1",9,56,11.6,0.28,2019,3,27.0498433891912,13,"Low Success"
"6391",676793.459172921,7473343.1164987,2019-04-01,112,253,5104.58974266052,TRUE,3,4,0,1,"RJ3.1",12,18,1.33333333333333,0.0277777777777778,2019,4,26.705182872718,14,"Low Success"
"6392",676793.459172921,7473343.1164987,2019-05-01,113,253,5104.58974266052,TRUE,0,1,0,0,"RJ3.1",15,28,1.7,0.025,2019,5,25.0377713637582,15,"Low Success"
"6393",676793.459172921,7473343.1164987,2019-06-01,114,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",12,22,1,0.05,2019,6,23.8358114033494,16,"Low Success"
"6394",676793.459172921,7473343.1164987,2019-07-01,115,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",12,11,2,0.3,2019,7,22.0322882837007,17,"Low Success"
"6395",676793.459172921,7473343.1164987,2019-08-01,116,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",15,14,1,0.0357142857142857,2019,8,21.7205840744822,18,"Low Success"
"6396",676793.459172921,7473343.1164987,2019-09-01,117,253,5104.58974266052,TRUE,0,0,0,0,"RJ3.1",12,23,1,0.0625,2019,9,23.1899473740917,19,"Low Success"
"6397",676793.459172921,7473843.1164987,2017-08-01,92,254,3381.33074188232,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,8,21.2557108395966,NA,"Unsuccessful"
"6398",676793.459172921,7473843.1164987,2017-09-01,93,254,3381.33074188232,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,9,24.1864919646841,NA,"Unsuccessful"
"6399",676793.459172921,7473843.1164987,2017-10-01,94,254,3381.33074188232,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,10,25.3797121597164,NA,"Unsuccessful"
"6400",676793.459172921,7473843.1164987,2017-11-01,95,254,3381.33074188232,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,11,25.2168772977946,NA,"Unsuccessful"
"6401",676793.459172921,7473843.1164987,2017-12-01,96,254,3381.33074188232,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,12,26.3209754284703,NA,"Unsuccessful"
"6402",676793.459172921,7473843.1164987,2018-01-01,97,254,3381.33074188232,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,1,27.5865350538822,NA,"Unsuccessful"
"6403",676793.459172921,7473843.1164987,2018-02-01,98,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,2,26.5957538158396,NA,"Unsuccessful"
"6404",676793.459172921,7473843.1164987,2018-03-01,99,254,3381.33074188232,TRUE,0,3,0,2,"RJ3.1",20,39,6,0.15,2018,3,27.6699783169974,1,"Unsuccessful"
"6405",676793.459172921,7473843.1164987,2018-04-01,100,254,3381.33074188232,TRUE,0,1,0,1,"RJ3.1",16,12,1,0.25,2018,4,25.4481685140094,2,"Unsuccessful"
"6406",676793.459172921,7473843.1164987,2018-05-01,101,254,3381.33074188232,TRUE,1,3,1,3,"RJ3.1",16,9,1,0.111111111111111,2018,5,23.2950281965401,3,"Unsuccessful"
"6407",676793.459172921,7473843.1164987,2018-06-01,102,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",10,6,0,0,2018,6,22.6027853334535,4,"Unsuccessful"
"6408",676793.459172921,7473843.1164987,2018-07-01,103,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,7,22.831829687451,5,"Unsuccessful"
"6409",676793.459172921,7473843.1164987,2018-08-01,104,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,8,21.3965770427626,6,"Unsuccessful"
"6410",676793.459172921,7473843.1164987,2018-09-01,105,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,9,23.4699062030023,7,"Unsuccessful"
"6411",676793.459172921,7473843.1164987,2018-10-01,106,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",4,26,3.5,0.2,2018,10,24.088284681733,8,"Unsuccessful"
"6412",676793.459172921,7473843.1164987,2018-11-01,107,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",16,37,5.9,0.19,2018,11,25.4372365639104,9,"Unsuccessful"
"6413",676793.459172921,7473843.1164987,2018-12-01,108,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",12,53,12.1,0.283333333333333,2018,12,27.268902525222,10,"Unsuccessful"
"6414",676793.459172921,7473843.1164987,2019-01-01,109,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",20,58,16.3,0.302380952380952,2019,1,30.1185867141862,11,"Unsuccessful"
"6415",676793.459172921,7473843.1164987,2019-02-01,110,254,3381.33074188232,TRUE,0,2,0,1,"RJ3.1",16,41,6.5,0.252380952380952,2019,2,27.828561612474,12,"Unsuccessful"
"6416",676793.459172921,7473843.1164987,2019-03-01,111,254,3381.33074188232,TRUE,2,4,0,1,"RJ3.1",12,60,3.4,0.177551020408163,2019,3,27.0683211169527,13,"Unsuccessful"
"6417",676793.459172921,7473843.1164987,2019-04-01,112,254,3381.33074188232,TRUE,2,11,0,5,"RJ3.1",16,15,0,0,2019,4,26.7315238785024,14,"Unsuccessful"
"6418",676793.459172921,7473843.1164987,2019-05-01,113,254,3381.33074188232,TRUE,0,8,0,2,"RJ3.1",19,20,0,0,2019,5,25.0657515442128,15,"Unsuccessful"
"6419",676793.459172921,7473843.1164987,2019-06-01,114,254,3381.33074188232,TRUE,1,2,0,0,"RJ3.1",12,55,1,0.05,2019,6,23.8647991629228,16,"Unsuccessful"
"6420",676793.459172921,7473843.1164987,2019-07-01,115,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",9,10,0,0,2019,7,22.0614670123567,17,"Unsuccessful"
"6421",676793.459172921,7473843.1164987,2019-08-01,116,254,3381.33074188232,TRUE,1,0,0,0,"RJ3.1",10,44,10,0.4,2019,8,21.7473134957751,18,"Unsuccessful"
"6422",676793.459172921,7473843.1164987,2019-09-01,117,254,3381.33074188232,TRUE,0,0,0,0,"RJ3.1",8,19,1.8,0.05,2019,9,23.2107480344141,19,"Unsuccessful"
"6423",676793.459172921,7474343.1164987,2017-08-01,92,255,1668.65801978111,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,8,21.2706548003234,NA,"Unsuccessful"
"6424",676793.459172921,7474343.1164987,2017-09-01,93,255,1668.65801978111,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,9,24.2126555014028,NA,"Unsuccessful"
"6425",676793.459172921,7474343.1164987,2017-10-01,94,255,1668.65801978111,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,10,25.398074326269,NA,"Unsuccessful"
"6426",676793.459172921,7474343.1164987,2017-11-01,95,255,1668.65801978111,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,11,25.2369478546233,NA,"Unsuccessful"
"6427",676793.459172921,7474343.1164987,2017-12-01,96,255,1668.65801978111,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,12,26.3387394905207,NA,"Unsuccessful"
"6428",676793.459172921,7474343.1164987,2018-01-01,97,255,1668.65801978111,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,1,27.5996941140579,NA,"Unsuccessful"
"6429",676793.459172921,7474343.1164987,2018-02-01,98,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",3,NA,NA,NA,2018,2,26.6043947703974,NA,"Unsuccessful"
"6430",676793.459172921,7474343.1164987,2018-03-01,99,255,1668.65801978111,TRUE,0,2,0,0,"RJ3.1",17,187,5.75714285714286,0.0771428571428571,2018,3,27.6907805096352,1,"Unsuccessful"
"6431",676793.459172921,7474343.1164987,2018-04-01,100,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",16,92,0,0,2018,4,25.4682453081398,2,"Unsuccessful"
"6432",676793.459172921,7474343.1164987,2018-05-01,101,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",13,23,0,0,2018,5,23.3119622023669,3,"Unsuccessful"
"6433",676793.459172921,7474343.1164987,2018-06-01,102,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",12,20,2,0.1,2018,6,22.6129905514802,4,"Unsuccessful"
"6434",676793.459172921,7474343.1164987,2018-07-01,103,255,1668.65801978111,TRUE,1,1,0,1,"RJ3.1",0,NA,NA,NA,2018,7,22.850328465525,5,"Unsuccessful"
"6435",676793.459172921,7474343.1164987,2018-08-01,104,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,8,21.4092144557113,6,"Unsuccessful"
"6436",676793.459172921,7474343.1164987,2018-09-01,105,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,9,23.4865202440488,7,"Unsuccessful"
"6437",676793.459172921,7474343.1164987,2018-10-01,106,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",7,40,5.8,0.1,2018,10,24.1013919005917,8,"Unsuccessful"
"6438",676793.459172921,7474343.1164987,2018-11-01,107,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",13,9,1,0.166666666666667,2018,11,25.4508736346566,9,"Unsuccessful"
"6439",676793.459172921,7474343.1164987,2018-12-01,108,255,1668.65801978111,TRUE,0,1,0,0,"RJ3.1",12,56,5,0.05,2018,12,27.2921080140246,10,"Unsuccessful"
"6440",676793.459172921,7474343.1164987,2019-01-01,109,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",20,34,5.09090909090909,0.121632996632997,2019,1,30.141619153833,11,"Unsuccessful"
"6441",676793.459172921,7474343.1164987,2019-02-01,110,255,1668.65801978111,TRUE,0,1,0,0,"RJ3.1",16,22,7,0.383333333333333,2019,2,27.8425874146348,12,"Unsuccessful"
"6442",676793.459172921,7474343.1164987,2019-03-01,111,255,1668.65801978111,TRUE,0,2,0,1,"RJ3.1",12,33,9.88181818181818,0.146969696969697,2019,3,27.0837802668294,13,"Unsuccessful"
"6443",676793.459172921,7474343.1164987,2019-04-01,112,255,1668.65801978111,TRUE,2,12,0,2,"RJ3.1",19,81,3.9,0.0611111111111111,2019,4,26.7536653475795,14,"Unsuccessful"
"6444",676793.459172921,7474343.1164987,2019-05-01,113,255,1668.65801978111,TRUE,2,4,1,0,"RJ3.1",17,54,1,0.0158730158730159,2019,5,25.0892801757911,15,"Unsuccessful"
"6445",676793.459172921,7474343.1164987,2019-06-01,114,255,1668.65801978111,TRUE,1,4,0,0,"RJ3.1",16,26,6.72727272727273,0.229437229437229,2019,6,23.8891738752807,16,"Unsuccessful"
"6446",676793.459172921,7474343.1164987,2019-07-01,115,255,1668.65801978111,TRUE,1,0,0,0,"RJ3.1",19,39,2,0.0334821428571429,2019,7,22.0860360029208,17,"Unsuccessful"
"6447",676793.459172921,7474343.1164987,2019-08-01,116,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",17,10,1,0.0833333333333333,2019,8,21.7698361306385,18,"Unsuccessful"
"6448",676793.459172921,7474343.1164987,2019-09-01,117,255,1668.65801978111,TRUE,0,0,0,0,"RJ3.1",19,16,1,0.125,2019,9,23.2281245217196,19,"Unsuccessful"
"6449",676793.459172921,7474843.1164987,2017-08-01,92,256,569.907519340515,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,8,21.2826283957179,NA,"Low Success"
"6450",676793.459172921,7474843.1164987,2017-09-01,93,256,569.907519340515,FALSE,1,0,1,0,"RJ3.1",0,NA,NA,NA,2017,9,24.2336804040722,NA,"Low Success"
"6451",676793.459172921,7474843.1164987,2017-10-01,94,256,569.907519340515,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,10,25.4126868261295,NA,"Low Success"
"6452",676793.459172921,7474843.1164987,2017-11-01,95,256,569.907519340515,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,11,25.252981549056,NA,"Low Success"
"6453",676793.459172921,7474843.1164987,2017-12-01,96,256,569.907519340515,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,12,26.3528807882857,NA,"Low Success"
"6454",676793.459172921,7474843.1164987,2018-01-01,97,256,569.907519340515,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,1,27.6101545681063,NA,"Low Success"
"6455",676793.459172921,7474843.1164987,2018-02-01,98,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",3,NA,NA,NA,2018,2,26.6111445142367,NA,"Low Success"
"6456",676793.459172921,7474843.1164987,2018-03-01,99,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",12,133,20.1666666666667,0.108333333333333,2018,3,27.7074005254878,1,"Low Success"
"6457",676793.459172921,7474843.1164987,2018-04-01,100,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",12,52,3,0.028125,2018,4,25.4842005601876,2,"Low Success"
"6458",676793.459172921,7474843.1164987,2018-05-01,101,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",9,16,0,0,2018,5,23.3253232554689,3,"Low Success"
"6459",676793.459172921,7474843.1164987,2018-06-01,102,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",9,6,2,0.2,2018,6,22.6209359340908,4,"Low Success"
"6460",676793.459172921,7474843.1164987,2018-07-01,103,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,7,22.8650187648933,5,"Low Success"
"6461",676793.459172921,7474843.1164987,2018-08-01,104,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,8,21.4191733195845,6,"Low Success"
"6462",676793.459172921,7474843.1164987,2018-09-01,105,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,9,23.4997075941072,7,"Low Success"
"6463",676793.459172921,7474843.1164987,2018-10-01,106,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",6,9,4,0.25,2018,10,24.1117835842662,8,"Low Success"
"6464",676793.459172921,7474843.1164987,2018-11-01,107,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",9,5,4,0.8,2018,11,25.4615917524928,9,"Low Success"
"6465",676793.459172921,7474843.1164987,2018-12-01,108,256,569.907519340515,TRUE,0,1,0,0,"RJ3.1",9,18,9,0.441666666666667,2018,12,27.3106403973985,10,"Low Success"
"6466",676793.459172921,7474843.1164987,2019-01-01,109,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",15,15,2,0.19047619047619,2019,1,30.1599887575829,11,"Low Success"
"6467",676793.459172921,7474843.1164987,2019-02-01,110,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",12,15,1,0.0833333333333333,2019,2,27.8536970099133,12,"Low Success"
"6468",676793.459172921,7474843.1164987,2019-03-01,111,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",9,36,2.33333333333333,0.0472222222222222,2019,3,27.0960836304856,13,"Low Success"
"6469",676793.459172921,7474843.1164987,2019-04-01,112,256,569.907519340515,TRUE,6,8,2,3,"RJ3.1",15,40,1.5,0.025,2019,4,26.7714054800605,14,"Low Success"
"6470",676793.459172921,7474843.1164987,2019-05-01,113,256,569.907519340515,TRUE,3,1,1,0,"RJ3.1",12,18,3,0.16984126984127,2019,5,25.108134545826,15,"Low Success"
"6471",676793.459172921,7474843.1164987,2019-06-01,114,256,569.907519340515,TRUE,4,1,4,1,"RJ3.1",12,75,16,0.175,2019,6,23.908706701247,16,"Low Success"
"6472",676793.459172921,7474843.1164987,2019-07-01,115,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",16,38,15.0666666666667,0.52037037037037,2019,7,22.1057778427125,17,"Low Success"
"6473",676793.459172921,7474843.1164987,2019-08-01,116,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",15,22,5,0.425,2019,8,21.7879517137879,18,"Low Success"
"6474",676793.459172921,7474843.1164987,2019-09-01,117,256,569.907519340515,TRUE,0,0,0,0,"RJ3.1",19,31,3,0.123015873015873,2019,9,23.2418771123353,19,"Low Success"
"6475",676793.459172921,7475343.1164987,2017-08-01,92,257,114.091796636581,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,8,21.2916363011786,NA,"Low Success"
"6476",676793.459172921,7475343.1164987,2017-09-01,93,257,114.091796636581,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,9,24.2495241197895,NA,"Low Success"
"6477",676793.459172921,7475343.1164987,2017-10-01,94,257,114.091796636581,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,10,25.423505326673,NA,"Low Success"
"6478",676793.459172921,7475343.1164987,2017-11-01,95,257,114.091796636581,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,11,25.2649501539585,NA,"Low Success"
"6479",676793.459172921,7475343.1164987,2017-12-01,96,257,114.091796636581,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,12,26.3633714224077,NA,"Low Success"
"6480",676793.459172921,7475343.1164987,2018-01-01,97,257,114.091796636581,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,1,27.6179083332051,NA,"Low Success"
"6481",676793.459172921,7475343.1164987,2018-02-01,98,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",4,NA,NA,NA,2018,2,26.6159988986382,NA,"Low Success"
"6482",676793.459172921,7475343.1164987,2018-03-01,99,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",16,50,2,0.0444444444444444,2018,3,27.7198129122715,1,"Low Success"
"6483",676793.459172921,7475343.1164987,2018-04-01,100,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",16,38,1,0.0625,2018,4,25.4959976733444,2,"Low Success"
"6484",676793.459172921,7475343.1164987,2018-05-01,101,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",12,26,0,0,2018,5,23.3350653069348,3,"Low Success"
"6485",676793.459172921,7475343.1164987,2018-06-01,102,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",12,10,0,0,2018,6,22.6265972633776,4,"Low Success"
"6486",676793.459172921,7475343.1164987,2018-07-01,103,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,7,22.8758633631115,5,"Low Success"
"6487",676793.459172921,7475343.1164987,2018-08-01,104,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,8,21.4264330663187,6,"Low Success"
"6488",676793.459172921,7475343.1164987,2018-09-01,105,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,9,23.5094420445611,7,"Low Success"
"6489",676793.459172921,7475343.1164987,2018-10-01,106,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",8,49,3,0.15,2018,10,24.1194448179151,8,"Low Success"
"6490",676793.459172921,7475343.1164987,2018-11-01,107,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",12,20,2.7,0.366666666666667,2018,11,25.4693603246462,9,"Low Success"
"6491",676793.459172921,7475343.1164987,2018-12-01,108,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",12,52,5.33333333333333,0.166666666666667,2018,12,27.3244901857558,10,"Low Success"
"6492",676793.459172921,7475343.1164987,2019-01-01,109,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",20,61,14.5555555555556,0.177865961199295,2019,1,30.1736768469561,11,"Low Success"
"6493",676793.459172921,7475343.1164987,2019-02-01,110,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",16,24,3,0.148809523809524,2019,2,27.8618719797903,12,"Low Success"
"6494",676793.459172921,7475343.1164987,2019-03-01,111,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",12,100,11.6666666666667,0.0545138888888889,2019,3,27.1052213983232,13,"Low Success"
"6495",676793.459172921,7475343.1164987,2019-04-01,112,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",20,58,0,0,2019,4,26.784730254422,14,"Low Success"
"6496",676793.459172921,7475343.1164987,2019-05-01,113,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",16,31,1.1,0.025,2019,5,25.1222941221229,15,"Low Success"
"6497",676793.459172921,7475343.1164987,2019-06-01,114,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",13,28,9,0.353333333333333,2019,6,23.9233779347757,16,"Low Success"
"6498",676793.459172921,7475343.1164987,2019-07-01,115,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",15,23,15,0.619047619047619,2019,7,22.120682704714,17,"Low Success"
"6499",676793.459172921,7475343.1164987,2019-08-01,116,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",12,9,0,0,2019,8,21.8016507226158,18,"Low Success"
"6500",676793.459172921,7475343.1164987,2019-09-01,117,257,114.091796636581,TRUE,0,0,0,0,"RJ3.1",15,27,6.6,0.34,2019,9,23.2519617823782,19,"Low Success"
"6501",676793.459172921,7475843.1164987,2017-08-01,92,258,83.3287196159363,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,8,21.2977906481411,NA,"Low Success"
"6502",676793.459172921,7475843.1164987,2017-09-01,93,258,83.3287196159363,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,9,24.260351633053,NA,"Low Success"
"6503",676793.459172921,7475843.1164987,2017-10-01,94,258,83.3287196159363,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,10,25.4306360031119,NA,"Low Success"
"6504",676793.459172921,7475843.1164987,2017-11-01,95,258,83.3287196159363,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,11,25.2729834469208,NA,"Low Success"
"6505",676793.459172921,7475843.1164987,2017-12-01,96,258,83.3287196159363,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2017,12,26.370324250469,NA,"Low Success"
"6506",676793.459172921,7475843.1164987,2018-01-01,97,258,83.3287196159363,FALSE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,1,27.6230467426368,NA,"Low Success"
"6507",676793.459172921,7475843.1164987,2018-02-01,98,258,83.3287196159363,TRUE,0,0,0,0,"RJ3.1",4,NA,NA,NA,2018,2,26.6190181567138,NA,"Low Success"
"6508",676793.459172921,7475843.1164987,2018-03-01,99,258,83.3287196159363,TRUE,0,0,0,0,"RJ3.1",16,290,4,0.0482993197278912,2018,3,27.7281544652443,1,"Low Success"
"6509",676793.459172921,7475843.1164987,2018-04-01,100,258,83.3287196159363,TRUE,0,0,0,0,"RJ3.1",16,143,0,0,2018,4,25.5037609751823,2,"Low Success"
"6510",676793.459172921,7475843.1164987,2018-05-01,101,258,83.3287196159363,TRUE,0,0,0,0,"RJ3.1",12,13,0,0,2018,5,23.3412835354768,3,"Low Success"
"6511",676793.459172921,7475843.1164987,2018-06-01,102,258,83.3287196159363,TRUE,0,0,0,0,"RJ3.1",9,5,0,0,2018,6,22.6300336611487,4,"Low Success"
"6512",676793.459172921,7475843.1164987,2018-07-01,103,258,83.3287196159363,TRUE,0,0,0,0,"RJ3.1",0,NA,NA,NA,2018,7,22.8829746377658,5,"Low Success"
